Restro Link,Image Link,Offer,Name,Food Type,Address
https://www.swiggy.com/restaurants/ekansh-chinese-centre-sethi-nagar-old-palasia-indore-505112,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zvsvniljlgabxchxrutx",,Ekansh Chinese Centre,"Chinese, North Indian, Snacks",Old Palasia
https://www.swiggy.com/restaurants/indian-burger-company-tm-nanda-nagar-new-palasia-indore-586520,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wrqeiiuwiver2bs5iqiz",50% OFF ABOVE ₹700,Indian Burger Company (Tm),"Burgers, Fast Food, Street Food, Snacks",New Palasia
https://www.swiggy.com/restaurants/the-aerobar-cafe-gretar-kailsh-road-old-palasia-indore-677716,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/6d57a1333281cb074256eb0934b1a2da",,The Aerobar Cafe,Chinese,Old Palasia
https://www.swiggy.com/restaurants/mr-pizza-point-new-palasia-indore-754681,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d9b5570d65d8600f10d985a817e0f0ff",25% OFF UPTO ₹125,Mr pizza point,"Pizzas, Biryani, Snacks",New Palasia
https://www.swiggy.com/restaurants/love-food-cafe-bhawar-kuan-khatiwala-tank-indore-319775,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nyunud4i98eosqcvqljt",,Love Food Cafe,Beverages,Khatiwala Tank
https://www.swiggy.com/restaurants/ashirwad-hotel-mohan-nagar-bhawar-kuan-indore-550868,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c0koqgjxgiignhfmzmw0",,Ashirwad Hotel,"North Indian, Tandoor, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/shreenath-juice-center-sarafa-devi-ahilya-marg-jail-road-indore-494838,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/frgytfibwakre0io1f1c",₹100 OFF ABOVE ₹999,Shreenath Juice Center,Juices,Devi Ahilya Marg Jail Road
https://www.swiggy.com/restaurants/shri-shyam-bhojnalay-pardeshipura-new-palasia-indore-752016,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e7cc38bb52cdce64261950db48550597",,Shri Shyam Bhojnalay,North Indian,New Palasia
https://www.swiggy.com/restaurants/the-grannys-kitchen-74c-scheme-vijay-nagar-indore-559675,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wfyorbdpkabfoq9vghub",,The Granny's Kitchen,Beverages,Vijay Nagar
https://www.swiggy.com/restaurants/shri-sawariya-seth-khichdi-sarafa-bazar-old-palasia-indore-620800,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ladbr4ky95szweixbglg",,Shri sawariya seth khichdi,Indian,Old Palasia
https://www.swiggy.com/restaurants/jain-cake-4-you-smriti-nagar-sarafa-indore-694295,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3c9578258c24b6ecc2227e52e098bdb5",,Jain Cake 4 You,Indian,Sarafa
https://www.swiggy.com/restaurants/myra-restaurant-mrscps-road-khandwa-road-indore-421482,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/huil0g6bev2gfcwd4ovv",,Myra Restaurant,"North Indian, Indian, Chinese, Snacks",Khandwa Road
https://www.swiggy.com/restaurants/nom-nom-rolls-sheetal-nagar-vijay-nagar-indore-468531,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/m3r5itlhe22v0plzvfhy",,Nom Nom Rolls,"Snacks, North Indian",Vijay Nagar
https://www.swiggy.com/restaurants/oye-chinese-scheme-91-anaj-mandi-indore-606501,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/s4xrlcwwgmn0zsypsj7q",₹125 OFF ABOVE ₹199,Oye! Chinese,"Chinese, Snacks",Anaj Mandi
https://www.swiggy.com/restaurants/aloha-silvotel-54-scheme-vijay-nagar-indore-594457,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ba5f5wetzuplhzsro1r2",,Aloha- Silvotel,"North Indian, Chinese, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/the-bakers-point-nehrunagar-vijay-nagar-indore-614114,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/2dc51945a6b8f2f785352afd6b34dabd",30% OFF,The Bakers Point,Bakery,Vijay Nagar
https://www.swiggy.com/restaurants/rj-cafe-bairathi-colony-bhawar-kuan-indore-594409,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qnlkl2bsk0ovxys1jb9o",,RJ cafe,"Cafe, Beverages, Fast Food, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/cheese-craft-pizza-malvi-nagar-vijay-nagar-indore-597903,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/csamxam34yn9xbz0lhqq",,Cheese Craft Pizza,"Pizzas, Burgers, Chinese, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/jmbs-24-x-7-78th-scheme-vijay-nagar-indore-497066,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rg2mqbi4kxzxf4yszgv6",30% OFF,JMB's 24 X 7,"Indian, Pizzas, Fast Food, Beverages",Vijay Nagar
https://www.swiggy.com/restaurants/shree-sawariya-food-chandralok-square-old-palasia-indore-526332,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/obwvjjp9u6zijskuki76",30% OFF UPTO ₹150,Shree Sawariya Food,Chinese,Old Palasia
https://www.swiggy.com/restaurants/the-aahar-kitchen-54-scheme-vijay-nagar-indore-594422,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tjtjxdjt2br9w3krjfbr",,The Aahar Kitchen,"Indian, Fast Food, Burgers, Snacks, Beverages",Vijay Nagar
https://www.swiggy.com/restaurants/niyaz-biryani-and-faluda-doulat-ganj-main-road-champa-bagh-indore-338473,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/k9fabojp9xiakja6zbfb",,Niyaz biryani & faluda,Indian,Champa Bagh
https://www.swiggy.com/restaurants/maa-ki-thali-srinagar-extension-old-palasia-indore-591397,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ukren25unfvtbxnsty7a",30% OFF UPTO ₹150,Maa Ki Thali,North Indian,Old Palasia
https://www.swiggy.com/restaurants/art-of-cake-hig-lig-king-bakery-indore-749289,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1114ef2ed8df79fdf4acaee0ec0b040",60% OFF UPTO ₹120,Art Of Cake,Bakery,"HIG LIG, king bakery"
https://www.swiggy.com/restaurants/the-c3-cafe-chai-coffee-charcha-ayodhya-puri-old-palasia-indore-708771,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/25c2f35df621a5afea3ca8c0d7c3c2a9",,The C3 cafe (Chai Coffee Charcha),"Cafe, Snacks, Fast Food",Old Palasia
https://www.swiggy.com/restaurants/indori-bhukkad-jhanda-chowk-sarafa-indore-629232,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/djvg4mxakqwyrsjed2d8",,Indori Bhukkad,"North Indian, Chinese",Sarafa
https://www.swiggy.com/restaurants/mogambo-di-gravity-estern-ring-road-bypass-north-indore-547613,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/vu47yddteyynfhpe7vbs",,Mogambo Di Gravity,"Chinese, South Indian, Snacks, Beverages, Fast Food",Bypass North
https://www.swiggy.com/restaurants/indori-chatkara-ganga-bagh-colony-kushwah-nagar-indore-354137,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zv1ygiorot7snqvgvdi9",₹100 OFF ABOVE ₹999,Indori Chatkara,"Street Food, Indian",Kushwah Nagar
https://www.swiggy.com/restaurants/the-tea-factory-cafe-and-chinese-center-avantika-nagar-sarafa-indore-659450,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/1e756ee8d230b65d570f7e8e70f7062c",,The Tea Factory - Cafe & Chinese Center,"Cafe, Fast Food, Italian, Chinese, Snacks",Sarafa
https://www.swiggy.com/restaurants/the-cake-oven-nehru-nagar-new-palasia-indore-755146,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8129bb7fd79afdafc949c96595b09cf4",20% OFF ABOVE ₹700,THE CAKE OVEN,"Bakery, Desserts",New Palasia
https://www.swiggy.com/restaurants/cake-wonders-nehru-nagar-new-palasia-indore-755145,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8129bb7fd79afdafc949c96595b09cf4",20% OFF ABOVE ₹700,Cake Wonders,"Bakery, Snacks",New Palasia
https://www.swiggy.com/restaurants/shiv-sagar-restaurant-and-cafe-mohan-nagar-bhawar-kuan-indore-684415,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/33e6acf75b29c4f9c6acd029ae4ef776",,Shiv Sagar Restaurant & Cafe,"Cafe, North Indian, Chinese, Thalis",Bhawar Kuan
https://www.swiggy.com/restaurants/desi-wala-tadka-shri-krishna-nagar-sarafa-indore-736871,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3c69dbe4ae66049767c3e97be0ab4874",,DESI WALA TADKA,"North Indian, Fast Food",Sarafa
https://www.swiggy.com/restaurants/espresso-bar-co-vijay-nagar-indore-758621,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a94fb595dc5e7c2dd7ed5541f5a95ae2",,Espresso Bar Co.,"Fast Food, Burgers, Pizzas, Beverages, Desserts",Vijay Nagar
https://www.swiggy.com/restaurants/sweet-bake-house-nehru-nagar-new-palasia-indore-755110,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e4bed2f617431777b4b2d2d24efdd897",20% OFF ABOVE ₹700,Sweet Bake House,Bakery,New Palasia
https://www.swiggy.com/restaurants/b-square-restaurant-solanki-nagar-vijay-nagar-indore-581544,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tadnfryp0zscwddng4rv",,B Square Restaurant,"Indian, Thalis",Vijay Nagar
https://www.swiggy.com/restaurants/spice-goa-nanda-nagar-new-palasia-indore-606103,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jrycpont5vz2yogheedk",50% OFF ABOVE ₹700,SPICE GOA,Indian,New Palasia
https://www.swiggy.com/restaurants/slice-of-pizzanos-bhawar-kuan-indore-764070,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/3b234a1adea8a169f9d7a7e4f6f72e78",,Slice Of Pizzano's,"Pizzas, Italian, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/destiny-cafe-vijay-nagar-indore-164927,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jqb7pqjrnibkmqfcb3h3",,Destiny cafe,"Chinese, Beverages, Italian",Vijay Nagar
https://www.swiggy.com/restaurants/shree-shyam-pizza-nehru-nagar-new-palasia-indore-648351,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7368ed44662f4da5852b1c883f60a08e",,Shree Shyam Pizza,Pizzas,New Palasia
https://www.swiggy.com/restaurants/snacks-o-bar-mangal-city-mall-vijay-nagar-indore-498796,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wxhhmzvurk4bl5t7toub",₹125 OFF ABOVE ₹249,Snacks-O-Bar,"Snacks, Kebabs, Chinese",Vijay Nagar
https://www.swiggy.com/restaurants/maa-narmada-paan-badi-gwalitoli-new-palasia-indore-565498,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1vuvj9ew83twt5mfn2e",,Maa Narmada Paan,Paan,New Palasia
https://www.swiggy.com/restaurants/chinese-kolkata-rolls-vinoba-nagar-old-palasia-indore-456934,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cjissa18xl3lyg4mdlcj",,Chinese Kolkata Rolls,"Chinese, Snacks",Old Palasia
https://www.swiggy.com/restaurants/the-cake-fantastic-b-k-sindhi-colony-bhawar-kuan-indore-568527,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sxk0pwoxuanishmrroop",,The Cake Fantastic,"Bakery, Ice Cream Cakes, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/delicious-treat-bakery-bhawar-kuan-b-k-sindhi-colony-indore-489834,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/aozjaqttg3a83plpb1ao",,Delicious Treat Bakery,Bakery,B K Sindhi Colony
https://www.swiggy.com/restaurants/foodie-zone-loknayak-nagar-sarafa-indore-752040,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/203b221988ce52724674f77db2382119",,Foodie Zone,Chinese,Sarafa
https://www.swiggy.com/restaurants/chur-chur-naan-b-sector-sukhliya-indore-357226,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gwgtrixdzruvgk7ru5dp",,Chur Chur Naan,"Street Food, Indian, Thalis",Sukhliya
https://www.swiggy.com/restaurants/casa-boho-indore-by-pass-road-indore-384847,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/oxsh3wdcgpclsf2q9vlu",,Casa Boho,"Italian, Beverages, American",Indore By Pass Road
https://www.swiggy.com/restaurants/the-regiment-restaurant-and-cafe-54-scheme-vijay-nagar-indore-172564,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gdvafqeuxokpeoplsnzq",,The Regiment Restaurant and Cafe,"North Indian, Chinese, Snacks, Continental",Vijay Nagar
https://www.swiggy.com/restaurants/shyam-fast-food-and-cafe-anil-nagar-vijay-nagar-indore-588156,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dm9fbxfzn5pheui2ka1z",,Shyam Fast Food And Cafe,"Cafe, Beverages, Fast Food, Pizzas, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/kbira-girdhar-nagar-vijay-nagar-indore-489815,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yve63ntth9p1qg8izte7",,KBira,North Indian,Vijay Nagar
https://www.swiggy.com/restaurants/veg-momo-house-new-palasia-indore-757736,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/578d0ab17d249663db3d714764db9faa",,Veg Momo House,"Chinese, Tandoor, Waffle",New Palasia
https://www.swiggy.com/restaurants/pizza-rg-new-palasia-nehru-nagar-indore-369111,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jtpc3blpzzim3yx3rowx",,Pizza Rg,"Pizzas, Italian, American, Mexican",Nehru Nagar
https://www.swiggy.com/restaurants/thali-station-tm-nanda-nagar-new-palasia-indore-585172,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mv4vhvsl7al0nty0euwm",50% OFF ABOVE ₹700,THALI STATION (TM),"Thalis, Seafood, Biryani, Indian, Punjabi",New Palasia
https://www.swiggy.com/restaurants/gmc-non-veg-barfani-dham-vijay-nagar-indore-315852,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dvx66k4qef4nnbzcdny3",,GMC Non Veg,"Indian, Chinese, Snacks",Vijay Nagar
https://www.swiggy.com/restaurants/the-gaming-cafe-bhawar-kuan-indore-748447,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/26b67a1b7a3230dba11d5a62ed1523aa",60% OFF UPTO ₹120,tHE Gaming + Cafe,Snacks,Bhawar Kuan
https://www.swiggy.com/restaurants/the-lord-of-kitchens-aayodhyapuri-colony-old-palasia-indore-504174,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ormlsm8t9ss989bj6vp8",,The Lord Of Kitchens,"North Indian, Chinese, American",Old Palasia
https://www.swiggy.com/restaurants/bombay-super-chinese-and-chicken-chinese-madina-nagar-bhawar-kuan-indore-642188,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yz6n72f1mszyhtv7hvjr",,Bombay Super Chinese And Chicken Chinese,"Chinese, Snacks",Bhawar Kuan
https://www.swiggy.com/restaurants/wrap-shap-vijay-nagar-indore-761886,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8677d280cb13cb97ce8fa62020e67219",,Wrap Shap,"Snacks, Indian, Asian",Vijay Nagar
https://www.swiggy.com/restaurants/braj-ras-mahatma-gandhi-rd-new-palasia-indore-705744,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/199ceb19f0f66db45985b07e58194791",,Braj Ras,"Beverages, Snacks, Fast Food, Chaat",New Palasia
https://www.swiggy.com/restaurants/the-dabba-mankarseri-mohalla-rau-and-rajendra-nagar-indore-310598,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nzsyvk6pawujtsdhihhb",,The Dabba,Indian,Rau & Rajendra Nagar
https://www.swiggy.com/restaurants/shri-bhairav-nath-rakhi-nagar-sarafa-indore-587787,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xabq6q541fkqntjra3e8",,Shri Bhairav Nath,North Indian,Sarafa
https://www.swiggy.com/restaurants/chai-e-irani-ashirvad-complex-kanadiya-road-old-palasia-indore-622999,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nh08p1wtvuzxlhmoojhc",,Chai-E-Irani,"Indian, Fast Food, Chinese",Old Palasia
https://www.swiggy.com/restaurants/oriental-express-kanchan-bagh-juhi-plaza-128-indore-347877,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/stgwnrlefdayugmoswjl",,Oriental Express,Indian,JUHI PLAZA 128
https://www.swiggy.com/restaurants/wiki-foodia-near-chintaharan-mandir-limbodi-indore-747568,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bf787a427892ee1a58182e16b432f531",,Wiki Foodia,"Indian, Snacks, Salads, Pizzas, Desserts",Limbodi
https://www.swiggy.com/restaurants/vrindavan-restaurant-pipliyahana-bicholi-mardana-bypass-north-indore-289450,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yjd222sjdhwltbhmlphv",,Vrindavan Restaurant-Pipliyahana,Indian,Bypass North
https://www.swiggy.com/restaurants/laziz-biryanis-c-nanda-nagar-new-palasia-indore-590509,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/utfvjfdvy98qyjn2yfhx",50% OFF ABOVE ₹700,LAZIZ BIRYANIS (C),"Biryani, Mughlai, Arabian",New Palasia
https://www.swiggy.com/restaurants/gossip-over-mugs-janki-nagar-bhawar-kuan-indore-382149,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sbvohuq2mtqnrsu6fqla",,Gossip Over Mugs,"Continental, Fast Food, Beverages",Bhawar Kuan
https://www.swiggy.com/restaurants/food-formula-only-for-student-nanda-nagar-new-palasia-indore-589522,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kehxyadwdwqj9rzndwxz",50% OFF ABOVE ₹700,FOOD FORMULA (ONLY FOR STUDENT),"Fast Food, Thalis, Indian, Punjabi",New Palasia
https://www.swiggy.com/restaurants/subrat-aahar-54-scheme-vijay-nagar-indore-586497,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/spq01apolhchlb4blzdx",,Subrat Aahar,"Beverages, North Indian, Fast Food, Pizzas",Vijay Nagar
https://www.swiggy.com/restaurants/bhoj-thali-vijay-nagar-indore-335869,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cllfhgxihzgi9s5mm9qz",50% OFF,Bhoj Thali,"North Indian, Rajasthani, Indian, Thalis, Punjabi, Maharashtrian",Vijay Nagar
https://www.swiggy.com/restaurants/devansh-mart-anurag-nagar-new-palasia-indore-462753,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mlg3kqhlsducvwklupli",,Devansh Mart,"Chinese, Indian, Chaat, Pastas, Snacks",New Palasia
https://www.swiggy.com/restaurants/chai-chat-chatore-street-treats-bhawar-kuan-indore-473408,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/r8q0karxdjdntazncydl",,Chai Chat Chatore,Fast Food,Bhawar Kuan
https://www.swiggy.com/restaurants/mba-thaliwala-new-palasia-race-course-road-indore-563784,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/n111iez8bdzczxopru0p",,MBA Thaliwala,Indian,Race Course Road
https://www.swiggy.com/restaurants/saffron-kings-park-vishnupuri-ab-road-indore-91004,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tuxhvhn3wo8unzjctteb",,Saffron - Kings Park,"North Indian, Chinese",Ab Road
https://www.swiggy.com/restaurants/mr-hummuswala-saket-nagar-old-palasia-indore-703148,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4a9fc66ad8e860f17c83cc4814f1db99",,Mr Hummuswala,"Lebanese, Salads, Chinese, Snacks, Pastas, Beverages",Old Palasia
https://www.swiggy.com/restaurants/jain-pan-nagar-nigam-old-palasia-indore-461881,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jvvkhgmrxzen2obx7fpd",,Jain Pan,Paan,Old Palasia
https://www.swiggy.com/restaurants/kulcha-house-patel-nagar-bhawar-kuan-indore-690658,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d564ceeb5356d88e98d84268babdcfcf",,Kulcha House,North Indian,Bhawar Kuan
https://www.swiggy.com/restaurants/doobie-donuts-patrakar-colony-old-palasia-indore-680856,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b5a0eef01efffcf22f3eb6aad898b5ce",,Doobie Donuts,"Bakery, Desserts",Old Palasia
https://www.swiggy.com/restaurants/chandravilas-bhojnalaya-udhyog-nagar-bhawar-kuan-indore-459578,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/g17ggbanzcyqs28crtbk",,Chandravilas bhojnalaya,Thalis,Bhawar Kuan
https://www.swiggy.com/restaurants/the-square-cafe-ab-road-pipliyahana-indore-582080,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sendoyb37knylppjafdf",,The Square Cafe,"Fast Food, Snacks",Pipliyahana
https://www.swiggy.com/restaurants/the-miniature-cafe-rajendra-nagar-indore-427984,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/y5oqvijyap2ynrl9ktez",,The Miniature Cafe,"Pizzas, Pastas, Chinese",Rajendra Nagar
https://www.swiggy.com/restaurants/cafe-frapple-vishnu-puri-colony-nanda-nagar-indore-641272,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/418dc9b0838da34fc9de74420d258155",,Cafe Frapple,"Pizzas, Snacks, Chinese",Nanda Nagar
https://www.swiggy.com/restaurants/online-kitchen-badi-bhamori-vijay-nagar-indore-319368,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nu0bcjmg2acriw9nrs4f",₹125 OFF ABOVE ₹249,Online kitchen,"Beverages, Juices, Pizzas",Vijay Nagar
https://www.swiggy.com/restaurants/pn-street-food-metro-tower-vijay-nagar-indore-611489,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dgaqqkbamstenznyswri",,Pn Street Food,"Italian-American, Indian, Fast Food, Snacks, Beverages",Vijay Nagar
https://www.swiggy.com/restaurants/paprika-pizza-hut-and-sandwich-shanti-nagar-new-palasia-indore-515269,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/djfobsc9lpkm8n8mtnnw",,Paprika Pizza Hut And Sandwich,Fast Food,New Palasia
https://www.swiggy.com/restaurants/mezban-c-block-bypass-north-indore-516598,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lqbg94glyb5e5y2gif97",,Mezban,"North Indian, Italian, Fast Food, Chinese",Bypass North
https://www.swiggy.com/restaurants/coca-food-court-tower-chouraha-ram-mandir-ke-samane-khatiwala-tank-tower-chouraha-indore-748006,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",,Coca Food Court,"South Indian, Fast Food, Chinese, Italian-American, Snacks, Beverages","Khatiwala tank,Tower Chouraha"
https://www.swiggy.com/restaurants/shri-dwarkadhish-restaurant-malviya-nagar-vijay-nagar-indore-611478,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/k1ct2vuwazvbvgu5pdfx",,Shri Dwarkadhish Restaurant,North Indian,Vijay Nagar
https://www.swiggy.com/restaurants/mummy-bakery-near-cake-world-nehru-nagar-indore-741854,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/76a05b39545d5a2bf80d6a3e3e46544a",,Mummy Bakery,"Bakery, Desserts",NEHRU NAGAR
https://www.swiggy.com/restaurants/momo-station-and-shawarma-grill-south-tukoganj-manorama-ganj-indore-331434,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/syhbbiesngyyzol5hl7u",20% OFF UPTO ₹100,Momo Station and Shawarma Grill,"Lebanese, Chinese, Snacks, Fast Food",Manorama Ganj
https://www.swiggy.com/restaurants/white-smoke-cafe-and-bbq-bhawar-kuan-ashok-nagar-indore-338077,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dkltcr4i7zueibbtcsoe",,White Smoke Cafe & Bbq,"Indian, Snacks",Ashok Nagar
https://www.swiggy.com/restaurants/swad-e-awadh-vijay-nagar-scheme-no-54-indore-352334,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gkasgtsyo1e2ztet51nj",60% OFF UPTO ₹120,Swad-E-Awadh,Indian,Scheme No 54
